0;-690.848;-1551.31;-660.653;-806.064;886.557;-730.54;
0.1;-761.06;-1455.6;-732.058;-593.15;1019.39;-696.993;
0.2;-808.66;-1349.17;-799.939;-355.825;1100.22;-660.091;
0.3;-831.826;-1237.44;-863.97;-106.604;1124.85;-620.011;
0.4;-830.022;-1126.12;-923.842;141.373;1092.06;-576.947;
0.5;-804.03;-1020.89;-979.267;375.028;1003.64;-531.105;
0.6;-755.907;-927.097;-1029.98;582.045;864.348;-482.707;
0.7;-688.877;-849.477;-1075.73;751.511;681.602;-431.985;
0.8;-607.16;-791.907;-1116.31;874.502;465.126;-379.184;
0.9;-515.749;-757.197;-1151.51;944.544;226.424;-324.558;
1;-420.147;-746.943;-1181.17;957.964;-21.8263;-268.369;
1.1;-326.075;-761.442;-1205.14;914.079;-266.444;-210.889;
1.2;-239.172;-799.676;-1223.31;815.232;-494.439;-152.393;
1.3;-164.693;-859.368;-1235.59;666.673;-693.702;-93.1637;
1.4;-107.238;-937.1;-1241.93;476.273;-853.638;-33.486;
1.5;-70.5027;-1028.49;-1242.28;254.118;-965.732;26.3529;
1.6;-57.0851;-1128.44;-1236.66;11.9697;-1023.99;86.065;
1.7;-68.35;-1231.39;-1225.08;-237.353;-1025.28;145.363;
1.8;-104.355;-1331.59;-1207.61;-480.652;-969.455;203.961;
1.9;-163.848;-1423.46;-1184.32;-705.047;-859.396;261.577;
2;-244.335;-1501.84;-1155.34;-898.654;-700.851;317.934;
2.1;-342.206;-1562.29;-1120.79;-1051.22;-502.125;372.761;
2.2;-452.933;-1601.27;-1080.85;-1154.64;-273.647;425.793;
2.3;-571.305;-1616.42;-1035.7;-1203.43;-27.4175;476.776;
2.4;-691.703;-1606.59;-985.567;-1194.98;223.626;525.464;
2.5;-808.399;-1571.97;-930.69;-1129.7;466.29;571.622;
2.6;-915.854;-1514.04;-871.334;-1010.99;687.824;615.028;
2.7;-1009.02;-1435.51;-807.783;-845.096;876.594;655.475;
2.8;-1083.58;-1340.15;-740.344;-640.736;1022.69;692.765;
2.9;-1136.24;-1232.65;-669.342;-408.666;1118.47;726.721;
3;-1164.8;-1118.31;-595.117;-161.104;1158.94;757.179;
3.1;-1168.37;-1002.78;-518.027;88.9157;1142.01;783.992;
3.2;-1147.37;-891.796;-438.444;328.228;1068.65;807.032;
3.3;-1103.51;-790.812;-356.75;544.236;942.799;826.186;
3.4;-1039.69;-704.77;-273.34;725.571;771.16;841.363;
3.5;-959.871;-637.808;-188.613;862.701;562.861;852.491;
3.6;-868.866;-593.055;-102.978;948.425;328.966;859.514;
3.7;-772.057;-572.457;-16.8479;978.259;81.8878;862.401;
3.8;-675.136;-576.681;69.3635;950.672;-165.264;861.136;
3.9;-583.795;-605.075;155.241;867.166;-399.376;855.726;
4;-503.427;-655.705;240.371;732.197;-608.025;846.196;
4.1;-438.839;-725.457;324.344;552.939;-780.132;832.594;
4.2;-394.004;-810.202;406.756;338.905;-906.55;814.983;
4.3;-371.843;-905.012;487.21;101.448;-980.543;793.449;
4.4;-374.078;-1004.42;565.319;-146.844;-998.147;768.096;
4.5;-401.135;-1102.72;640.706;-392.809;-958.374;739.046;
4.6;-452.126;-1194.25;713.009;-623.409;-863.27;706.438;
4.7;-524.894;-1273.69;781.88;-826.414;-717.8;670.43;
4.8;-616.125;-1336.37;846.988;-991.052;-529.593;631.194;
4.9;-721.528;-1378.51;908.018;-1108.58;-308.533;588.92;
5;-836.055;-1397.37;964.677;-1172.74;-66.2418;543.811;
5.1;-954.173;-1391.47;1016.69;-1180.08;184.539;496.084;
5.2;-1070.15;-1360.62;1063.81;-1130.18;430.618;445.97;
5.3;-1178.38;-1305.94;1105.82;-1025.61;659.051;393.708;
5.4;-1273.63;-1229.8;1142.49;-871.835;857.827;339.552;
5.5;-1351.37;-1135.71;1173.67;-676.933;1016.5;283.761;
5.6;-1407.98;-1028.12;1199.2;-451.138;1126.74;226.604;
5.7;-1440.96;-912.179;1218.96;-206.322;1182.77;168.356;
5.8;-1449.04;-793.478;1232.84;44.6437;1181.69;109.298;
5.9;-1432.26;-677.749;1240.8;288.559;1123.6;49.7132;
6;-1391.99;-570.562;1242.78;512.599;1011.63;-10.1104;
6.1;-1330.8;-477.03;1238.78;704.989;851.719;-69.8853;
6.2;-1252.39;-401.539;1228.81;855.626;652.377;-129.324;
6.3;-1161.34;-347.521;1212.93;956.612;424.174;-188.14;
6.4;-1062.91;-317.267;1191.21;1002.67;179.21;-246.05;
6.5;-962.723;-311.807;1163.76;991.434;-69.533;-302.776;
6.6;-866.515;-330.859;1130.71;923.551;-308.872;-358.045;
6.7;-779.788;-372.843;1092.21;802.667;-526.123;-411.59;
6.8;-707.541;-434.96;1048.46;635.229;-709.768;-463.154;
6.9;-654.003;-513.346;999.654;430.14;-850.065;-512.488;
7;-622.409;-603.272;946.041;198.294;-939.562;-559.355;
7.1;-614.829;-699.398;887.873;-48.0039;-973.49;-603.53;
7.2;-632.057;-796.049;825.432;-295.682;-950.016;-644.799;
7.3;-673.573;-887.519;759.017;-531.597;-870.34;-682.965;
7.4;-737.565;-968.374;688.948;-743.226;-738.629;-717.843;
7.5;-821.029;-1033.73;615.563;-919.329;-561.802;-749.266;
7.6;-919.928;-1079.53;539.215;-1050.54;-349.157;-777.082;
7.7;-1029.4;-1102.74;460.272;-1129.87;-111.888;-801.157;
7.8;-1144.02;-1101.51;379.112;-1153.06;137.512;-821.376;
7.9;-1258.09;-1075.27;296.128;-1118.81;385.906;-837.641;
8;-1365.92;-1024.79;211.719;-1028.89;620.214;-849.874;
8.1;-1462.16;-952.112;126.29;-887.955;828.094;-858.016;
8.2;-1542.05;-860.426;40.2531;-703.399;998.603;-862.027;
8.3;-1601.7;-753.942;-45.9773;-484.897;1122.77;-861.89;
8.4;-1638.28;-637.642;-131.986;-243.923;1194.07;-857.603;
8.5;-1650.16;-517.023;-217.36;6.86408;1208.77;-849.188;
8.6;-1637.02;-397.808;-301.688;254.287;1166.12;-836.685;
8.7;-1599.85;-285.642;-384.563;485.346;1068.42;-820.155;
8.8;-1540.9;-185.794;-465.587;687.907;920.841;-799.677;
8.9;-1463.57;-102.882;-544.37;851.34;731.217;-775.349;
9;-1372.23;-40.6232;-620.532;967.084;509.591;-747.289;
9.1;-1271.96;-1.64336;-693.708;1029.09;267.694;-715.632;
9.2;-1168.31;12.6647;-763.544;1034.17;18.3307;-680.531;
9.3;-1067.03;2.21364;-829.705;982.1;-225.303;-642.153;
9.4;-973.713;-31.7734;-891.872;875.719;-450.314;-600.684;
9.5;-893.52;-86.8279;-949.745;720.71;-644.794;-556.324;
9.6;-830.924;-159.366;-1003.05;525.33;-798.446;-509.285;
9.7;-789.458;-244.878;-1051.52;299.971;-903.133;-459.796;
9.8;-771.533;-338.168;-1094.93;56.6036;-953.302;-408.092;
9.9;-778.309;-433.624;-1133.07;-191.846;-946.282;-354.425;
10;-809.632;-525.521;-1165.76;-432.185;-882.421;-299.051;
10.1;-864.047;-608.317;-1192.84;-651.648;-765.073;-242.238;
10.2;-938.873;-676.951;-1214.17;-838.573;-600.414;-184.259;
10.3;-1030.34;-727.106;-1229.66;-983.015;-397.122;-125.393;
10.4;-1133.8;-755.44;-1239.23;-1077.27;-165.916;-65.9229;
10.5;-1243.95;-759.762;-1242.83;-1116.3;81.0129;-6.13578;
10.6;-1355.13;-739.146;-1240.45;-1097.95;330.639;53.6809;
10.7;-1461.65;-693.984;-1232.1;-1023.14;569.795;113.239;
10.8;-1558;-625.959;-1217.82;-895.726;785.865;172.252;
10.9;-1639.25;-537.964;-1197.68;-722.377;967.454;230.436;
11;-1701.24;-433.943;-1171.77;-512.173;1104.98;287.511;
11.1;-1740.82;-318.685;-1140.23;-276.14;1191.21;343.202;
11.2;-1756.02;-197.571;-1103.19;-26.6704;1221.58;397.24;
11.3;-1746.14;-76.2923;-1060.84;223.133;1194.51;449.367;
11.4;-1711.82;39.4551;-1013.39;460.153;1111.44;499.33;
11.5;-1654.96;144.267;-961.055;671.944;976.759;546.89;
11.6;-1578.65;233.317;-904.097;847.395;797.602;591.817;
11.7;-1487;302.614;-842.787;977.315;583.432;633.896;
11.8;-1384.93;349.21;-777.42;1054.92;345.571;672.923;
11.9;-1277.9;371.355;-708.31;1076.18;96.5863;708.711;
12;-1171.62;368.594;-635.791;1040.05;-150.365;741.087;
12.1;-1071.75;341.786;-560.212;948.508;-382.236;769.896;
12.2;-983.61;293.061;-481.936;806.472;-586.776;794.999;
12.3;-911.893;225.707;-401.34;621.513;-753.177;816.275;
12.4;-860.416;143.996;-318.812;403.476;-872.65;833.622;
12.5;-831.918;52.959;-234.749;163.95;-938.882;846.956;
12.6;-827.92;-41.881;-149.556;-84.339;-948.374;856.213;
12.7;-848.639;-134.799;-63.644;-328.204;-900.624;861.348;
12.8;-892.98;-220.173;22.5749;-554.69;-798.153;862.337;
12.9;-958.593;-292.779;108.685;-751.761;-646.376;859.176;
13;-1042;-348.066;194.272;-908.935;-453.308;851.878;
13.1;-1138.76;-382.399;278.924;-1017.84;-229.151;840.48;
13.2;-1243.75;-393.25;362.233;-1072.64;14.2557;825.036;
13.3;-1351.38;-379.333;443.799;-1070.37;264.051;805.62;
13.4;-1455.92;-340.667;523.228;-1011.08;507.039;782.327;
13.5;-1551.79;-278.582;600.139;-897.822;730.38;755.268;
13.6;-1633.87;-195.643;674.16;-736.506;922.272;724.573;
13.7;-1697.76;-95.5191;744.937;-535.577;1072.57;690.39;
13.8;-1740.01;17.2138;812.127;-305.571;1173.34;652.884;
13.9;-1758.31;137.313;875.409;-58.5629;1219.24;612.235;
14;-1751.59;259.144;934.476;192.477;1207.84;568.639;
14.1;-1720.12;376.982;989.045;434.365;1139.73;522.306;
14.2;-1665.45;485.312;1038.85;654.399;1018.51;473.458;
14.3;-1590.36;579.118;1083.66;841.032;850.546;422.332;
14.4;-1498.69;654.153;1123.25;984.482;644.714;369.172;
14.5;-1395.16;707.156;1157.44;1077.25;411.867;314.236;
14.6;-1285.1;736.032;1186.05;1114.5;164.288;257.787;
14.7;-1174.18;739.956;1208.95;1094.35;-84.9618;200.097;
14.8;-1068.11;719.423;1226.04;1017.92;-322.734;141.443;
14.9;-972.34;676.213;1237.22;889.345;-536.487;82.1092;
15;-891.759;613.306;1242.44;715.47;-714.95;22.3798;
15.1;-830.453;534.719;1241.69;505.555;-848.714;-37.4573;
15.2;-791.482;445.295;1234.96;270.761;-930.735;-97.1141;
15.3;-776.717;350.448;1222.28;23.558;-956.7;-156.303;
15.4;-786.747;255.877;1203.72;-222.925;-925.257;-214.74;
15.5;-820.841;167.263;1179.37;-455.598;-838.089;-272.144;
15.6;-876.991;89.9704;1149.34;-662.102;-699.821;-328.237;
15.7;-952.018;28.7647;1113.77;-831.459;-517.777;-382.75;
15.8;-1041.74;-12.4414;1072.85;-954.653;-301.596;-435.421;
15.9;-1141.18;-30.7937;1026.76;-1025.11;-62.7187;-485.996;
16;-1244.87;-24.6475;975.729;-1039.03;186.214;-534.231;
16.1;-1347.07;6.34571;920;-995.62;432.03;-579.895;
16.2;-1442.15;61.2196;859.843;-897.094;661.721;-622.767;
16.3;-1524.82;137.744;795.547;-748.587;863.128;-662.642;
16.4;-1590.45;232.542;727.421;-557.875;1025.59;-699.326;
16.5;-1635.31;341.27;655.794;-334.959;1140.49;-732.645;
16.6;-1656.75;458.844;581.01;-91.5441;1201.74;-762.437;
16.7;-1653.36;579.713;503.429;159.583;1206.07;-788.558;
16.8;-1625.02;698.145;423.425;405.227;1153.23;-810.884;
16.9;-1572.93;808.537;341.382;632.483;1045.97;-829.306;
17;-1499.54;905.705;257.696;829.416;889.923;-843.737;
17.1;-1408.41;985.162;172.77;985.694;693.302;-854.106;
17.2;-1304.03;1043.35;87.0123;1093.13;466.458;-860.363;
17.3;-1191.6;1077.84;0.835569;1146.11;221.336;-862.479;
17.4;-1076.73;1087.44;-85.3452;1141.92;-29.1526;-860.444;
17.5;-965.126;1072.27;-171.115;1080.83;-271.813;-854.266;
17.6;-862.355;1033.77;-256.061;966.134;-493.866;-843.976;
17.7;-773.489;974.579;-339.775;803.961;-683.621;-829.624;
17.8;-702.864;898.456;-421.853;602.94;-831.094;-811.278;
17.9;-653.845;810.034;-501.9;373.75;-928.534;-789.027;
18;-628.651;714.595;-579.532;128.56;-970.834;-762.978;
18.1;-628.234;617.787;-654.373;-119.617;-955.799;-733.256;
18.2;-652.234;525.327;-726.065;-357.611;-884.264;-700.004;
18.3;-698.994;442.698;-794.262;-572.79;-760.048;-663.383;
18.4;-765.647;374.861;-858.635;-753.726;-589.751;-623.569;
18.5;-848.271;325.989;-918.876;-890.802;-382.412;-580.753;
18.6;-942.095;299.252;-974.693;-976.718;-149.022;-535.141;
18.7;-1041.75;296.644;-1025.82;-1006.88;98.0486;-486.953;
18.8;-1141.55;318.882;-1072.01;-979.62;345.707;-436.421;
18.9;-1235.8;365.366;-1113.03;-896.332;580.83;-383.789;
19;-1319.08;434.212;-1148.7;-761.351;790.953;-329.309;
19.1;-1386.57;522.348;-1178.84;-581.747;964.934;-273.244;
19.2;-1434.25;625.68;-1203.31;-366.946;1093.54;-215.863;
19.3;-1459.16;739.307;-1221.98;-128.235;1169.92;-157.444;
19.4;-1459.52;857.78;-1234.77;121.837;1190.01;-98.2662;
19.5;-1434.85;975.388;-1241.62;370.119;1152.69;-38.6158;
19.6;-1385.99;1086.46;-1242.49;603.555;1059.89;21.2206;
19.7;-1315.05;1185.67;-1237.38;809.872;916.455;80.9548;
19.8;-1225.29;1268.31;-1226.31;978.231;729.91;140.299;
19.9;-1120.97;1330.54;-1209.34;1099.79;510.06;198.968;
20;-1007.11;1369.59;-1186.55;1168.2;268.463;256.68;
20.1;-889.227;1383.93;-1158.04;1179.88;17.8289;313.156;
20.2;-773.05;1373.3;-1123.97;1134.28;-228.659;368.124;
20.3;-664.206;1338.77;-1084.48;1033.86;-458.036;421.32;
20.4;-567.935;1282.66;-1039.77;883.969;-658.24;472.489;
20.5;-488.803;1208.45;-990.056;692.585;-818.752;521.382;
20.6;-430.468;1120.52;-935.577;469.861;-931.15;567.766;
20.7;-395.485;1024.02;-876.594;227.613;-989.552;611.417;
20.8;-385.17;924.522;-813.391;-21.3158;-990.93;652.125;
20.9;-399.531;827.748;-746.274;-263.729;-935.267;689.694;
21;-437.268;739.279;-675.563;-486.775;-825.559;723.943;
21.1;-495.842;664.25;-601.601;-678.625;-667.659;754.707;
21.2;-571.609;607.08;-524.743;-829.1;-469.962;781.838;
21.3;-660.01;571.239;-445.359;-930.205;-242.969;805.205;
21.4;-755.817;559.065;-363.831;-976.555;1.27476;824.697;
21.5;-853.404;571.638;-280.552;-965.655;249.809;840.219;
21.6;-947.049;608.73;-195.922;-898.036;489.449;851.696;
21.7;-1031.23;668.806;-110.35;-777.225;707.479;859.073;
21.8;-1100.92;749.115;-24.2457;-609.558;892.323;862.315;
21.9;-1151.87;845.831;61.975;-403.848;1034.16;861.406;
22;-1180.78;954.254;147.897;-170.915;1125.43;856.351;
22.1;-1185.55;1069.06;233.108;76.9793;1161.26;847.174;
22.2;-1165.32;1184.58;317.196;326.785;1139.69;833.918;
22.3;-1120.57;1295.11;399.757;565.35;1061.8;816.648;
22.4;-1053.05;1395.19;480.395;780.114;931.64;795.447;
22.5;-965.719;1479.92;558.719;959.775;756.02;770.417;
22.6;-862.583;1545.18;634.354;1094.88;544.151;741.679;
22.7;-748.471;1587.91;706.936;1178.34;307.158;709.37;
22.8;-628.79;1606.19;776.115;1205.78;57.4945;673.647;
22.9;-509.239;1599.42;841.557;1175.78;-191.72;634.681;
23;-395.503;1568.3;902.949;1089.97;-427.39;592.66;
23.1;-292.961;1514.81;959.994;952.917;-637.133;547.786;
23.2;-206.393;1442.11;1012.42;771.891;-809.939;500.275;
23.3;-139.734;1354.36;1059.97;556.489;-936.747;450.356;
23.4;-95.8647;1256.52;1102.42;318.119;-1010.93;398.269;
23.5;-76.4576;1154.07;1139.56;69.4036;-1028.63;344.265;
23.6;-81.8905;1052.71;1171.21;-176.49;-988.992;288.604;
23.7;-111.226;958.115;1197.23;-406.544;-894.168;231.553;
23.8;-162.262;875.558;1217.49;-608.577;-749.237;173.388;
23.9;-231.646;809.687;1231.88;-771.891;-561.923;114.389;
24;-315.055;764.26;1240.35;-887.83;-342.186;54.8382;
24.1;-407.42;741.946;1242.84;-950.244;-101.702;-4.97617;
24.2;-503.2;744.187;1239.35;-955.808;146.759;-64.7666;
24.3;-596.668;771.124;1229.9;-904.202;390.005;-124.245;
24.4;-682.217;821.582;1214.52;-798.125;615.12;-183.126;
24.5;-754.656;893.141;1193.3;-643.155;810.143;-241.125;
24.6;-809.483;982.257;1166.34;-447.451;964.705;-297.963;
24.7;-843.127;1084.45;1133.76;-221.326;1070.57;-353.367;
24.8;-853.128;1194.55;1095.72;23.3017;1122.08;-407.07;
24.9;-838.278;1306.96;1052.41;273.534;1116.44;-458.814;
25;-798.674;1415.93;1004.03;516.178;1053.88;-508.349;
25.1;-735.724;1515.93;950.822;738.438;937.623;-555.437;
25.2;-652.061;1601.86;893.034;928.598;773.747;-599.851;
25.3;-551.414;1669.37;830.948;1076.63;570.832;-641.378;
25.4;-438.405;1715.08;764.861;1174.74;339.521;-679.817;
25.5;-318.309;1736.73;695.093;1217.77;91.9591;-714.984;
25.6;-196.772;1733.36;621.979;1203.45;-158.852;-746.709;
25.7;-79.5139;1705.29;545.871;1132.56;-399.74;-774.84;
25.8;27.9712;1654.17;467.136;1008.86;-618.055;-799.241;
25.9;120.708;1582.82;386.151;838.894;-802.34;-819.795;
26;194.502;1495.16;303.308;631.661;-942.936;-836.402;
26.1;246.158;1395.94;219.005;398.115;-1032.49;-848.984;
26.2;273.656;1290.53;133.648;150.602;-1066.35;-857.478;
26.3;276.248;1184.59;47.6472;-97.7935;-1042.8;-861.845;
26.4;254.506;1083.85;-38.5828;-333.941;-963.156;-862.064;
26.5;210.287;993.699;-124.627;-545.359;-831.699;-858.132;
26.6;146.636;919.006;-210.071;-720.873;-655.447;-850.07;
26.7;67.6246;863.795;-294.505;-851.203;-443.783;-837.916;
26.8;-21.8619;831.059;-377.52;-929.46;-207.96;-821.728;
26.9;-116.386;822.594;-458.718;-951.502;39.4937;-801.585;
27;-210.241;838.908;-537.709;-916.16;285.434;-777.584;
27.1;-297.758;879.193;-614.11;-825.295;516.796;-749.839;
27.2;-373.601;941.368;-687.556;-683.7;721.288;-718.485;
27.3;-433.05;1022.19;-757.692;-498.851;888.034;-683.672;
27.4;-472.249;1117.41;-824.181;-280.506;1008.15;-645.568;
27.5;-488.415;1222.04;-886.702;-40.1943;1075.23;-604.357;
27.6;-479.977;1330.56;-944.955;209.393;1085.64;-560.237;
27.7;-446.666;1437.25;-998.659;455.076;1038.77;-513.42;
27.8;-389.526;1536.48;-1047.56;683.879;937.004;-464.131;
27.9;-310.859;1622.99;-1091.41;883.718;785.657;-412.608;
28;-214.104;1692.21;-1130.01;1044.04;592.642;-359.099;
28.1;-103.657;1740.46;-1163.17;1156.37;368.078;-303.861;
28.2;15.3639;1765.17;-1190.74;1214.77;123.751;-247.161;
28.3;137.388;1764.98;-1212.57;1216.16;-127.51;-189.271;
28.4;256.685;1739.87;-1228.56;1160.46;-372.509;-130.47;
28.5;367.668;1691.12;-1238.64;1050.61;-598.383;-71.0409;
28.6;465.188;1621.23;-1242.76;892.399;-793.275;-11.2698;
28.7;544.807;1533.84;-1240.89;694.177;-946.969;48.5555;
28.8;603.033;1433.49;-1233.05;466.407;-1051.42;108.147;
28.9;637.501;1325.39;-1219.28;221.11;-1101.19;167.218;
29;647.101;1215.17;-1199.64;-28.7695;-1093.72;225.484;
29.1;632.034;1108.55;-1174.22;-270.043;-1029.48;282.665;
29.2;593.805;1011.06;-1143.15;-489.979;-911.937;338.485;
29.3;535.14;927.734;-1106.58;-676.974;-747.375;392.676;
29.4;459.843;862.862;-1064.68;-821.164;-544.557;444.976;
29.5;372.595;819.743;-1017.65;-914.947;-314.269;495.135;
29.6;278.706;800.52;-965.729;-953.385;-68.7469;542.91;
29.7;183.838;806.068;-909.157;-934.461;178.969;588.071;
29.8;93.7007;835.947;-848.209;-859.19;415.724;630.402;
29.9;13.7532;888.425;-783.178;-731.565;628.939;669.699;
30;-51.0852;960.568;-714.377;-558.343;807.282;705.771;
30.1;-96.695;1048.4;-642.137;-348.69;941.26;738.447;
30.2;-119.974;1147.1;-566.806;-113.697;1023.73;767.567;
30.3;-119.001;1251.27;-488.747;134.206;1050.25;792.993;
30.4;-93.1385;1355.22;-408.335;381.906;1019.37;814.602;
30.5;-43.0645;1453.27;-325.957;616.301;932.627;832.289;
30.6;29.2618;1540.03;-242.01;824.989;794.544;845.97;
30.7;120.704;1610.7;-156.899;996.927;612.338;855.579;
30.8;227.113;1661.34;-71.0318;1123.01;395.561;861.069;
30.9;343.548;1689.04;15.1769;1196.56;155.592;862.415;
31;464.535;1692.1;101.313;1213.66;-94.9666;859.609;
31.1;584.359;1670.13;186.961;1173.39;-342.953;852.665;
31.2;697.363;1624.03;271.709;1077.85;-575.339;841.617;
31.3;798.247;1555.99;355.149;932.057;-779.922;826.517;
31.4;882.349;1469.34;436.88;743.682;-945.967;807.439;
31.5;945.889;1368.38;516.507;522.648;-1064.77;784.474;
31.6;986.174;1258.17;593.648;280.599;-1130.14;757.733;
31.7;1001.73;1144.26;667.932;30.2902;-1138.67;727.344;
31.8;992.396;1032.35;739.001;-215.09;-1090;693.455;
31.9;959.311;928.083;806.512;-442.612;-986.755;656.227;
32;904.872;836.646;870.141;-640.293;-834.461;615.84;
32.1;832.599;762.563;929.581;-797.723;-641.228;572.489;
32.2;746.951;709.428;984.546;-906.622;-417.329;526.382;
32.3;653.09;679.726;1034.77;-961.273;-174.654;477.741;
32.4;556.608;674.696;1080.02;-958.823;73.912;426.801;
32.5;463.232;694.265;1120.06;-899.437;315.176;373.806;
32.6;378.521;737.059;1154.72;-786.288;536.331;319.011;
32.7;307.574;800.466;1183.82;-625.387;725.631;262.682;
32.8;254.757;880.782;1207.21;-425.271;873.014;205.087;
32.9;223.478;973.403;1224.8;-196.547;970.632;146.506;
33;216.001;1073.07;1236.49;48.6689;1013.26;87.2187;
33.1;233.33;1174.14;1242.23;297.385;998.596;27.512;
33.2;275.155;1270.89;1241.99;536.426;927.34;-32.3272;
